user_id,signup_date,country,gender,age,subscription_tier,subscription_price
7212,2023-05-17T00:00:00.000000,Austria,Female,46,Free,0.0
7213,2023-03-18T00:00:00.000000,Germany,Female,31,Free,0.0
7214,2023-10-28T00:00:00.000000,Germany,Male,43,Premium,5.99
7215,2023-03-10T00:00:00.000000,Spain,Male,58,Free,0.0
7216,2023-02-04T00:00:00.000000,Spain,Male,24,Free,0.0
7217,2023-10-18T00:00:00.000000,Spain,Male,30,Free,0.0
7218,2023-02-22T00:00:00.000000,France,Female,48,Premium,5.99
7219,2023-01-19T00:00:00.000000,France,Male,23,Free,0.0
7220,2023-07-13T00:00:00.000000,France,Female,27,Basic,2.99
7221,2023-09-24T00:00:00.000000,France,Female,28,Free,0.0
7222,2023-02-05T00:00:00.000000,Spain,Male,22,Free,0.0
7223,2023-09-20T00:00:00.000000,France,Female,22,Basic,2.99
7224,2023-05-06T00:00:00.000000,Austria,Male,33,Free,0.0
7225,2023-01-06T00:00:00.000000,Austria,Female,23,Premium,5.99
7226,2023-11-14T00:00:00.000000,France,Male,24,Free,0.0
7227,2023-02-14T00:00:00.000000,France,Male,31,Free,0.0
7228,2023-12-09T00:00:00.000000,France,Female,47,Free,0.0
7229,2023-12-01T00:00:00.000000,Austria,Male,39,Free,0.0
7230,2023-09-19T00:00:00.000000,Austria,Female,24,Free,0.0
7231,2023-05-20T00:00:00.000000,Netherlands,Female,21,Free,0.0
7232,2023-08-26T00:00:00.000000,France,Male,36,Basic,2.99
7233,2023-08-15T00:00:00.000000,Austria,Male,34,Free,0.0
7234,2023-03-26T00:00:00.000000,Netherlands,Female,27,Basic,2.99
7235,2023-08-02T00:00:00.000000,Spain,Male,20,Free,0.0
7236,2023-04-01T00:00:00.000000,Spain,Female,23,Free,0.0
7237,2023-01-31T00:00:00.000000,Austria,Male,45,Basic,2.99
7238,2023-08-17T00:00:00.000000,Netherlands,Male,37,Free,0.0
7239,2023-01-21T00:00:00.000000,Netherlands,Male,32,Basic,2.99
7240,2023-07-15T00:00:00.000000,France,Male,25,Free,0.0
7241,2023-05-15T00:00:00.000000,Germany,Female,47,Free,0.0
7242,2023-01-06T00:00:00.000000,Germany,Male,23,Free,0.0
7243,2023-07-02T00:00:00.000000,Netherlands,Male,25,Premium,5.99
7244,2023-11-17T00:00:00.000000,Netherlands,Male,30,Basic,2.99
7245,2023-11-09T00:00:00.000000,Netherlands,Female,39,Free,0.0
7246,2023-03-18T00:00:00.000000,Germany,Male,20,Free,0.0
7247,2023-12-04T00:00:00.000000,Netherlands,Female,42,Free,0.0
7248,2023-09-24T00:00:00.000000,Spain,Male,33,Premium,5.99
7249,2023-11-16T00:00:00.000000,Austria,Male,31,Free,0.0
7250,2023-09-15T00:00:00.000000,France,Male,41,Free,0.0
7251,2023-03-05T00:00:00.000000,Germany,Male,35,Free,0.0
7252,2023-12-30T00:00:00.000000,Germany,Female,27,Premium,5.99
7253,2023-06-10T00:00:00.000000,Austria,Female,25,Free,0.0
7254,2023-04-25T00:00:00.000000,Spain,Male,42,Free,0.0
7255,2023-06-05T00:00:00.000000,Austria,Male,47,Basic,2.99
7256,2023-01-18T00:00:00.000000,Austria,Female,29,Free,0.0
7257,2023-10-24T00:00:00.000000,Spain,Male,39,Basic,2.99
7258,2023-06-24T00:00:00.000000,Netherlands,Male,33,Premium,5.99
7259,2023-10-26T00:00:00.000000,Germany,Male,26,Free,0.0
7260,2023-05-23T00:00:00.000000,Germany,Male,22,Free,0.0
7261,2023-07-28T00:00:00.000000,Netherlands,Male,29,Free,0.0
7262,2023-04-22T00:00:00.000000,Spain,Male,32,Basic,2.99
7263,2023-04-10T00:00:00.000000,Netherlands,Male,27,Free,0.0
7264,2023-12-03T00:00:00.000000,France,Male,26,Basic,2.99
7265,2023-01-16T00:00:00.000000,Netherlands,Female,49,Premium,5.99
7266,2023-07-15T00:00:00.000000,Netherlands,Male,29,Free,0.0
7267,2023-05-31T00:00:00.000000,Austria,Male,49,Basic,2.99
7268,2023-05-16T00:00:00.000000,France,Female,44,Free,0.0
7269,2023-03-25T00:00:00.000000,Spain,Female,22,Free,0.0
7270,2023-07-17T00:00:00.000000,Spain,Female,34,Free,0.0
7271,2023-05-03T00:00:00.000000,France,Male,24,Basic,2.99
7272,2023-10-23T00:00:00.000000,Germany,Female,36,Free,0.0
7273,2023-08-19T00:00:00.000000,Netherlands,Female,33,Free,0.0
7274,2023-10-29T00:00:00.000000,Netherlands,Female,36,Free,0.0
7275,2023-03-03T00:00:00.000000,Netherlands,Female,24,Free,0.0
7276,2023-01-28T00:00:00.000000,Austria,Male,39,Free,0.0
7277,2023-01-19T00:00:00.000000,Austria,Male,42,Basic,2.99
7278,2023-01-05T00:00:00.000000,Germany,Female,23,Premium,5.99
7279,2023-03-12T00:00:00.000000,Germany,Male,22,Free,0.0
7280,2023-03-23T00:00:00.000000,Spain,Male,34,Free,0.0
7281,2023-02-26T00:00:00.000000,Spain,Male,36,Free,0.0
7282,2023-10-16T00:00:00.000000,France,Male,25,Basic,2.99
7283,2023-06-05T00:00:00.000000,Germany,Male,34,Free,0.0
7284,2023-08-10T00:00:00.000000,Germany,Male,23,Free,0.0
7285,2023-12-19T00:00:00.000000,Austria,Female,29,Free,0.0
7286,2023-10-27T00:00:00.000000,Netherlands,Female,23,Basic,2.99
7287,2023-01-31T00:00:00.000000,France,Male,28,Basic,2.99
7288,2023-01-07T00:00:00.000000,Germany,Male,38,Free,0.0
7289,2023-09-05T00:00:00.000000,France,Female,47,Basic,2.99
7290,2023-10-09T00:00:00.000000,Netherlands,Female,38,Free,0.0
7291,2023-02-08T00:00:00.000000,Spain,Male,24,Free,0.0
7292,2023-09-22T00:00:00.000000,Netherlands,Male,39,Free,0.0
7293,2023-07-01T00:00:00.000000,Austria,Female,28,Free,0.0
7294,2023-10-27T00:00:00.000000,Germany,Female,26,Free,0.0
7295,2023-04-29T00:00:00.000000,Austria,Male,39,Free,0.0
7296,2023-12-12T00:00:00.000000,France,Male,36,Basic,2.99
7297,2023-08-11T00:00:00.000000,Germany,Female,52,Free,0.0
7298,2023-01-04T00:00:00.000000,Germany,Female,47,Basic,2.99
7299,2023-04-03T00:00:00.000000,Austria,Male,24,Free,0.0
7300,2023-08-23T00:00:00.000000,France,Male,34,Premium,5.99
7301,2023-03-05T00:00:00.000000,Spain,Male,22,Premium,5.99
7302,2023-10-08T00:00:00.000000,Spain,Female,43,Free,0.0
7303,2023-08-06T00:00:00.000000,Spain,Male,38,Premium,5.99
7304,2023-05-02T00:00:00.000000,Netherlands,Female,43,Free,0.0
7305,2023-02-25T00:00:00.000000,France,Male,48,Free,0.0
7306,2023-07-10T00:00:00.000000,Austria,Female,43,Premium,5.99
7307,2023-04-28T00:00:00.000000,Spain,Female,29,Free,0.0
7308,2023-04-13T00:00:00.000000,Germany,Female,25,Free,0.0
7309,2023-07-28T00:00:00.000000,Netherlands,Female,40,Free,0.0
7310,2023-10-18T00:00:00.000000,Austria,Female,24,Free,0.0
7311,2023-01-03T00:00:00.000000,Germany,Male,33,Free,0.0
7312,2023-01-30T00:00:00.000000,Austria,Female,25,Basic,2.99
7313,2023-05-07T00:00:00.000000,Germany,Male,25,Basic,2.99
7314,2023-12-22T00:00:00.000000,Austria,Female,46,Free,0.0
7315,2023-04-19T00:00:00.000000,Austria,Male,32,Premium,5.99
7316,2023-12-22T00:00:00.000000,Spain,Female,33,Free,0.0
7317,2023-07-30T00:00:00.000000,Netherlands,Non-Binary,25,Free,0.0
7318,2023-03-22T00:00:00.000000,Netherlands,Male,26,Free,0.0
7319,2023-07-26T00:00:00.000000,Austria,Female,49,Free,0.0
7320,2023-12-24T00:00:00.000000,Germany,Male,52,Free,0.0
7321,2023-10-31T00:00:00.000000,Germany,Male,25,Basic,2.99
7322,2023-06-01T00:00:00.000000,Netherlands,Female,30,Free,0.0
7323,2023-07-17T00:00:00.000000,France,Female,36,Free,0.0
7324,2023-02-01T00:00:00.000000,Austria,Female,26,Basic,2.99
7325,2023-10-15T00:00:00.000000,Spain,Male,21,Premium,5.99
7326,2023-01-19T00:00:00.000000,Netherlands,Female,33,Premium,5.99
7327,2023-09-30T00:00:00.000000,Netherlands,Male,38,Premium,5.99
7328,2023-03-16T00:00:00.000000,Netherlands,Male,31,Free,0.0
7329,2023-05-01T00:00:00.000000,Netherlands,Male,21,Free,0.0
7330,2023-03-12T00:00:00.000000,Netherlands,Female,31,Premium,5.99
7331,2023-03-10T00:00:00.000000,Germany,Female,40,Free,0.0
7332,2023-05-29T00:00:00.000000,Netherlands,Female,31,Basic,2.99
7333,2023-02-27T00:00:00.000000,Germany,Female,29,Basic,2.99
7334,2023-10-21T00:00:00.000000,Netherlands,Male,51,Free,0.0
7335,2023-03-07T00:00:00.000000,Austria,Male,46,Free,0.0
7336,2023-12-28T00:00:00.000000,Netherlands,Male,31,Basic,2.99
7337,2023-09-05T00:00:00.000000,Germany,Male,36,Free,0.0
7338,2023-04-08T00:00:00.000000,France,Male,21,Free,0.0
7339,2023-07-06T00:00:00.000000,Spain,Male,41,Basic,2.99
7340,2023-07-18T00:00:00.000000,Spain,Male,35,Free,0.0
7341,2023-07-24T00:00:00.000000,Germany,Male,45,Free,0.0
7342,2023-07-21T00:00:00.000000,France,Female,30,Free,0.0
7343,2023-04-17T00:00:00.000000,France,Female,51,Free,0.0
7344,2023-12-07T00:00:00.000000,Spain,Male,43,Basic,2.99
7345,2023-06-13T00:00:00.000000,Austria,Female,45,Free,0.0
7346,2023-08-22T00:00:00.000000,Austria,Female,35,Premium,5.99
7347,2023-01-12T00:00:00.000000,Austria,Female,26,Premium,5.99
7348,2023-11-14T00:00:00.000000,France,Male,31,Free,0.0
7349,2023-12-08T00:00:00.000000,Spain,Male,34,Free,0.0
7350,2023-07-03T00:00:00.000000,France,Male,21,Premium,5.99
7351,2023-03-16T00:00:00.000000,Austria,Female,38,Premium,5.99
7352,2023-01-08T00:00:00.000000,France,Male,39,Free,0.0
7353,2023-10-22T00:00:00.000000,Austria,Female,27,Free,0.0
7354,2023-07-31T00:00:00.000000,Spain,Male,25,Free,0.0
7355,2023-08-09T00:00:00.000000,Austria,Male,48,Basic,2.99
7356,2023-05-11T00:00:00.000000,Germany,Male,28,Free,0.0
7357,2023-06-30T00:00:00.000000,France,Male,37,Free,0.0
7358,2023-10-06T00:00:00.000000,Austria,Male,31,Basic,2.99
7359,2023-06-04T00:00:00.000000,Netherlands,Female,62,Free,0.0
7360,2023-08-17T00:00:00.000000,France,Male,44,Basic,2.99
7361,2023-03-12T00:00:00.000000,Netherlands,Female,28,Premium,5.99
7362,2023-12-13T00:00:00.000000,Germany,Male,27,Free,0.0
7363,2023-09-29T00:00:00.000000,Austria,Male,22,Premium,5.99
7364,2023-06-15T00:00:00.000000,Austria,Male,30,Basic,2.99
7365,2023-05-06T00:00:00.000000,Spain,Female,48,Basic,2.99
7366,2023-08-03T00:00:00.000000,Netherlands,Male,50,Basic,2.99
7367,2023-07-08T00:00:00.000000,Netherlands,Female,25,Free,0.0
7368,2023-07-20T00:00:00.000000,Germany,Male,29,Basic,2.99
7369,2023-09-16T00:00:00.000000,Austria,Female,39,Free,0.0
7370,2023-03-13T00:00:00.000000,France,Female,27,Basic,2.99
7371,2023-05-05T00:00:00.000000,Spain,Male,52,Premium,5.99
7372,2023-12-06T00:00:00.000000,Spain,Male,31,Free,0.0
7373,2023-10-21T00:00:00.000000,Austria,Male,56,Free,0.0
7374,2023-12-19T00:00:00.000000,Spain,Female,46,Free,0.0
7375,2023-04-20T00:00:00.000000,Netherlands,Female,41,Free,0.0
7376,2023-01-08T00:00:00.000000,Netherlands,Male,32,Free,0.0
7377,2023-10-19T00:00:00.000000,Germany,Female,25,Basic,2.99
7378,2023-07-11T00:00:00.000000,France,Female,34,Free,0.0
7379,2023-01-01T00:00:00.000000,Spain,Female,22,Premium,5.99
7380,2023-06-04T00:00:00.000000,Austria,Female,30,Free,0.0
7381,2023-12-29T00:00:00.000000,Spain,Male,50,Free,0.0
7382,2023-05-03T00:00:00.000000,Germany,Male,40,Free,0.0
7383,2023-12-11T00:00:00.000000,Spain,Male,27,Basic,2.99
7384,2023-09-29T00:00:00.000000,Netherlands,Female,41,Free,0.0
7385,2023-12-05T00:00:00.000000,Germany,Non-Binary,38,Basic,2.99
7386,2023-04-10T00:00:00.000000,Austria,Male,31,Basic,2.99
7387,2023-04-02T00:00:00.000000,France,Male,54,Free,0.0
7388,2023-11-10T00:00:00.000000,France,Female,51,Premium,5.99
7389,2023-11-12T00:00:00.000000,France,Male,18,Free,0.0
7390,2023-12-17T00:00:00.000000,Germany,Male,30,Free,0.0
7391,2023-10-13T00:00:00.000000,Spain,Male,47,Basic,2.99
7392,2023-03-18T00:00:00.000000,Austria,Male,43,Basic,2.99
7393,2023-04-08T00:00:00.000000,Germany,Female,40,Premium,5.99
7394,2023-08-11T00:00:00.000000,Germany,Male,49,Basic,2.99
7395,2023-01-08T00:00:00.000000,Spain,Female,32,Free,0.0
7396,2023-07-04T00:00:00.000000,Spain,Female,38,Free,0.0
7397,2023-01-29T00:00:00.000000,Spain,Female,37,Free,0.0
7398,2023-08-23T00:00:00.000000,Netherlands,Male,33,Free,0.0
7399,2023-10-31T00:00:00.000000,France,Male,31,Free,0.0
7400,2023-12-20T00:00:00.000000,Netherlands,Male,35,Free,0.0
7401,2023-12-29T00:00:00.000000,Spain,Female,23,Free,0.0
7402,2023-10-19T00:00:00.000000,Germany,Female,34,Premium,5.99
7403,2023-07-14T00:00:00.000000,Spain,Female,28,Basic,2.99
7404,2023-06-21T00:00:00.000000,Austria,Male,46,Premium,5.99
7405,2023-02-01T00:00:00.000000,Spain,Male,32,Basic,2.99
7406,2023-03-09T00:00:00.000000,France,Female,50,Free,0.0
7407,2023-02-11T00:00:00.000000,Germany,Male,25,Free,0.0
7408,2023-03-02T00:00:00.000000,Germany,Female,39,Free,0.0
7409,2023-06-01T00:00:00.000000,Netherlands,Male,24,Free,0.0
7410,2023-06-11T00:00:00.000000,France,Male,38,Free,0.0
7411,2023-03-08T00:00:00.000000,Germany,Male,37,Basic,2.99
7412,2023-11-14T00:00:00.000000,Austria,Male,29,Basic,2.99
7413,2023-05-29T00:00:00.000000,Austria,Male,25,Free,0.0
7414,2023-07-03T00:00:00.000000,France,Female,59,Basic,2.99
7415,2023-09-28T00:00:00.000000,Austria,Male,28,Basic,2.99
7416,2023-08-19T00:00:00.000000,Austria,Female,24,Free,0.0
7417,2023-12-02T00:00:00.000000,Spain,Male,19,Free,0.0
7418,2023-12-23T00:00:00.000000,Netherlands,Male,43,Basic,2.99
7419,2023-06-10T00:00:00.000000,Spain,Female,32,Free,0.0
7420,2023-02-17T00:00:00.000000,Germany,Female,33,Free,0.0
7421,2023-05-05T00:00:00.000000,Austria,Male,50,Basic,2.99
7422,2023-08-10T00:00:00.000000,Netherlands,Male,42,Free,0.0
7423,2023-04-19T00:00:00.000000,Austria,Female,32,Free,0.0
7424,2023-11-29T00:00:00.000000,France,Male,48,Basic,2.99
7425,2023-09-07T00:00:00.000000,Germany,Female,33,Free,0.0
7426,2023-04-01T00:00:00.000000,Austria,Male,49,Free,0.0
7427,2023-09-28T00:00:00.000000,Netherlands,Female,50,Free,0.0
7428,2023-11-20T00:00:00.000000,Germany,Male,52,Premium,5.99
7429,2023-08-27T00:00:00.000000,Spain,Male,24,Basic,2.99
7430,2023-07-14T00:00:00.000000,Netherlands,Female,25,Basic,2.99
7431,2023-03-10T00:00:00.000000,Germany,Male,24,Free,0.0
7432,2023-05-18T00:00:00.000000,Germany,Female,29,Basic,2.99
7433,2023-06-08T00:00:00.000000,France,Male,41,Premium,5.99
7434,2023-09-27T00:00:00.000000,Germany,Male,32,Premium,5.99
7435,2023-09-01T00:00:00.000000,Germany,Female,24,Free,0.0
7436,2023-05-18T00:00:00.000000,Austria,Female,35,Free,0.0
7437,2023-01-09T00:00:00.000000,France,Male,47,Free,0.0
7438,2023-12-28T00:00:00.000000,Spain,Female,52,Free,0.0
7439,2023-07-22T00:00:00.000000,Germany,Male,36,Free,0.0
7440,2023-07-13T00:00:00.000000,Netherlands,Male,46,Basic,2.99
7441,2023-07-25T00:00:00.000000,France,Female,29,Premium,5.99
7442,2023-02-28T00:00:00.000000,France,Male,55,Free,0.0
7443,2023-08-12T00:00:00.000000,Germany,Male,30,Free,0.0
7444,2023-01-15T00:00:00.000000,Spain,Female,20,Premium,5.99
7445,2023-10-31T00:00:00.000000,Spain,Non-Binary,28,Basic,2.99
7446,2023-02-05T00:00:00.000000,Netherlands,Female,27,Free,0.0
7447,2023-05-13T00:00:00.000000,France,Male,43,Free,0.0
7448,2023-03-22T00:00:00.000000,Netherlands,Female,37,Free,0.0
7449,2023-08-02T00:00:00.000000,Germany,Male,32,Free,0.0
7450,2023-03-31T00:00:00.000000,Spain,Male,28,Free,0.0
7451,2023-05-21T00:00:00.000000,Spain,Male,32,Free,0.0
7452,2023-11-03T00:00:00.000000,Netherlands,Male,34,Free,0.0
7453,2023-03-04T00:00:00.000000,Austria,Female,33,Basic,2.99
7454,2023-07-31T00:00:00.000000,Germany,Female,30,Free,0.0
7455,2023-09-14T00:00:00.000000,Spain,Female,46,Free,0.0
7456,2023-03-01T00:00:00.000000,Austria,Male,39,Premium,5.99
7457,2023-05-16T00:00:00.000000,Germany,Female,28,Free,0.0
7458,2023-06-28T00:00:00.000000,France,Male,22,Free,0.0
7459,2023-08-17T00:00:00.000000,Austria,Female,26,Basic,2.99
7460,2023-11-28T00:00:00.000000,Spain,Female,34,Free,0.0
7461,2023-06-17T00:00:00.000000,Spain,Female,38,Free,0.0
7462,2023-05-14T00:00:00.000000,Netherlands,Female,62,Free,0.0
7463,2023-10-15T00:00:00.000000,Spain,Male,41,Basic,2.99
7464,2023-05-03T00:00:00.000000,Germany,Male,33,Premium,5.99
7465,2023-04-12T00:00:00.000000,Spain,Female,30,Premium,5.99
7466,2023-03-13T00:00:00.000000,Austria,Male,28,Basic,2.99
7467,2023-11-13T00:00:00.000000,Netherlands,Male,27,Basic,2.99
7468,2023-04-27T00:00:00.000000,Spain,Male,25,Free,0.0
7469,2023-09-11T00:00:00.000000,France,Male,25,Premium,5.99
7470,2023-11-16T00:00:00.000000,France,Male,31,Premium,5.99
7471,2023-04-29T00:00:00.000000,Austria,Male,26,Free,0.0
7472,2023-08-12T00:00:00.000000,Spain,Female,49,Free,0.0
7473,2023-12-30T00:00:00.000000,Germany,Non-Binary,47,Free,0.0
7474,2023-09-16T00:00:00.000000,Netherlands,Female,34,Basic,2.99
7475,2023-10-04T00:00:00.000000,Austria,Female,28,Free,0.0
7476,2023-06-20T00:00:00.000000,Austria,Male,41,Premium,5.99
7477,2023-09-30T00:00:00.000000,Austria,Male,33,Free,0.0
7478,2023-08-08T00:00:00.000000,France,Male,34,Premium,5.99
7479,2023-11-24T00:00:00.000000,France,Female,38,Free,0.0
7480,2023-12-03T00:00:00.000000,Germany,Female,26,Free,0.0
7481,2023-11-23T00:00:00.000000,Germany,Female,28,Basic,2.99
7482,2023-01-01T00:00:00.000000,Spain,Male,28,Basic,2.99
7483,2023-07-28T00:00:00.000000,Germany,Male,56,Free,0.0
7484,2023-05-04T00:00:00.000000,Netherlands,Male,28,Free,0.0
7485,2023-12-06T00:00:00.000000,France,Male,37,Premium,5.99
7486,2023-07-03T00:00:00.000000,Spain,Female,21,Premium,5.99
7487,2023-04-15T00:00:00.000000,Spain,Male,47,Free,0.0
7488,2023-05-27T00:00:00.000000,Netherlands,Female,42,Basic,2.99
7489,2023-08-03T00:00:00.000000,Netherlands,Female,32,Premium,5.99
7490,2023-03-12T00:00:00.000000,Netherlands,Female,34,Free,0.0
7491,2023-11-03T00:00:00.000000,Spain,Female,26,Free,0.0
7492,2023-11-30T00:00:00.000000,Austria,Female,24,Basic,2.99
7493,2023-09-13T00:00:00.000000,Netherlands,Male,29,Basic,2.99
7494,2023-07-30T00:00:00.000000,Germany,Male,31,Premium,5.99
7495,2023-10-03T00:00:00.000000,Spain,Female,41,Free,0.0
7496,2023-10-30T00:00:00.000000,Netherlands,Female,46,Free,0.0
7497,2023-06-04T00:00:00.000000,France,Female,33,Basic,2.99
7498,2023-06-05T00:00:00.000000,Austria,Female,36,Free,0.0
7499,2023-11-07T00:00:00.000000,France,Female,27,Free,0.0
7500,2023-08-11T00:00:00.000000,Austria,Male,24,Basic,2.99
7501,2023-06-16T00:00:00.000000,Germany,Male,28,Premium,5.99
7502,2023-02-08T00:00:00.000000,Netherlands,Male,30,Free,0.0
7503,2023-04-19T00:00:00.000000,Germany,Male,38,Free,0.0
7504,2023-06-26T00:00:00.000000,Germany,Male,48,Free,0.0
7505,2023-09-27T00:00:00.000000,Austria,Male,38,Premium,5.99
7506,2023-08-22T00:00:00.000000,Spain,Female,39,Basic,2.99
7507,2023-08-07T00:00:00.000000,Netherlands,Female,26,Free,0.0
7508,2023-09-28T00:00:00.000000,Spain,Female,45,Free,0.0
7509,2023-07-22T00:00:00.000000,France,Female,37,Free,0.0
7510,2023-03-17T00:00:00.000000,France,Female,41,Basic,2.99
7511,2023-10-18T00:00:00.000000,France,Female,51,Free,0.0
7512,2023-09-16T00:00:00.000000,Netherlands,Male,22,Premium,5.99
7513,2023-02-02T00:00:00.000000,Austria,Male,26,Free,0.0
7514,2023-03-15T00:00:00.000000,Austria,Male,22,Premium,5.99
7515,2023-05-15T00:00:00.000000,Austria,Female,30,Basic,2.99
7516,2023-03-14T00:00:00.000000,Austria,Male,53,Free,0.0
7517,2023-12-10T00:00:00.000000,Germany,Male,23,Basic,2.99
7518,2023-11-30T00:00:00.000000,Austria,Male,30,Free,0.0
7519,2023-02-23T00:00:00.000000,Netherlands,Female,19,Premium,5.99
7520,2023-12-29T00:00:00.000000,Germany,Female,26,Premium,5.99
7521,2023-10-20T00:00:00.000000,Netherlands,Male,36,Basic,2.99
7522,2023-02-13T00:00:00.000000,Austria,Male,36,Free,0.0
7523,2023-11-14T00:00:00.000000,Germany,Female,34,Free,0.0
7524,2023-12-29T00:00:00.000000,Germany,Male,42,Basic,2.99
7525,2023-08-13T00:00:00.000000,Netherlands,Female,51,Free,0.0
7526,2023-10-14T00:00:00.000000,Germany,Female,38,Free,0.0
7527,2023-04-03T00:00:00.000000,France,Female,43,Free,0.0
7528,2023-04-08T00:00:00.000000,Netherlands,Female,35,Free,0.0
7529,2023-02-28T00:00:00.000000,Austria,Female,27,Free,0.0
7530,2023-04-03T00:00:00.000000,Germany,Male,24,Free,0.0
7531,2023-01-24T00:00:00.000000,Germany,Male,49,Premium,5.99
7532,2023-10-22T00:00:00.000000,Germany,Female,19,Free,0.0
7533,2023-05-24T00:00:00.000000,France,Female,32,Free,0.0
7534,2023-08-31T00:00:00.000000,Netherlands,Male,26,Free,0.0
7535,2023-02-03T00:00:00.000000,Spain,Female,34,Free,0.0
7536,2023-06-22T00:00:00.000000,Netherlands,Male,29,Free,0.0
7537,2023-12-10T00:00:00.000000,Spain,Male,32,Free,0.0
7538,2023-12-29T00:00:00.000000,Austria,Male,42,Basic,2.99
7539,2023-06-10T00:00:00.000000,France,Female,31,Free,0.0
7540,2023-02-08T00:00:00.000000,France,Non-Binary,43,Premium,5.99
7541,2023-10-12T00:00:00.000000,Spain,Male,48,Free,0.0
7542,2023-09-26T00:00:00.000000,Spain,Female,24,Free,0.0
7543,2023-06-29T00:00:00.000000,France,Female,37,Premium,5.99
7544,2023-10-25T00:00:00.000000,France,Female,48,Free,0.0
7545,2023-01-19T00:00:00.000000,France,Female,34,Basic,2.99
7546,2023-08-19T00:00:00.000000,Germany,Male,34,Free,0.0
7547,2023-07-21T00:00:00.000000,Austria,Female,27,Free,0.0
7548,2023-02-26T00:00:00.000000,Austria,Male,50,Free,0.0
7549,2023-12-26T00:00:00.000000,Austria,Female,22,Premium,5.99
7550,2023-06-26T00:00:00.000000,Germany,Female,45,Premium,5.99
7551,2023-04-06T00:00:00.000000,Austria,Female,31,Free,0.0
7552,2023-05-29T00:00:00.000000,Spain,Female,30,Free,0.0
7553,2023-01-10T00:00:00.000000,France,Female,41,Free,0.0
7554,2023-04-05T00:00:00.000000,Germany,Female,48,Free,0.0
7555,2023-06-16T00:00:00.000000,Germany,Female,39,Free,0.0
7556,2023-07-01T00:00:00.000000,Netherlands,Male,20,Premium,5.99
7557,2023-06-08T00:00:00.000000,France,Male,32,Free,0.0
7558,2023-08-09T00:00:00.000000,Austria,Female,34,Free,0.0
7559,2023-09-24T00:00:00.000000,Netherlands,Male,46,Free,0.0
7560,2023-12-27T00:00:00.000000,France,Male,51,Free,0.0
7561,2023-06-24T00:00:00.000000,Germany,Male,28,Basic,2.99
7562,2023-07-17T00:00:00.000000,Spain,Female,28,Basic,2.99
7563,2023-11-17T00:00:00.000000,Germany,Female,31,Free,0.0
7564,2023-05-29T00:00:00.000000,France,Male,45,Free,0.0
7565,2023-10-21T00:00:00.000000,Germany,Male,35,Free,0.0
7566,2023-02-23T00:00:00.000000,Spain,Male,35,Free,0.0
7567,2023-08-27T00:00:00.000000,Spain,Male,27,Free,0.0
7568,2023-06-20T00:00:00.000000,Germany,Female,42,Basic,2.99
7569,2023-10-07T00:00:00.000000,Netherlands,Female,43,Free,0.0
7570,2023-10-19T00:00:00.000000,France,Male,25,Basic,2.99
7571,2023-12-09T00:00:00.000000,France,Male,47,Free,0.0
7572,2023-03-13T00:00:00.000000,Germany,Female,41,Basic,2.99
7573,2023-07-24T00:00:00.000000,Austria,Female,46,Basic,2.99
7574,2023-05-31T00:00:00.000000,France,Male,28,Premium,5.99
7575,2023-03-21T00:00:00.000000,Germany,Male,26,Free,0.0
7576,2023-01-03T00:00:00.000000,France,Male,28,Basic,2.99
7577,2023-03-15T00:00:00.000000,Spain,Male,20,Basic,2.99
7578,2023-10-21T00:00:00.000000,Austria,Female,34,Free,0.0
7579,2023-01-06T00:00:00.000000,Netherlands,Male,33,Free,0.0
7580,2023-09-10T00:00:00.000000,Netherlands,Male,45,Free,0.0
7581,2023-02-03T00:00:00.000000,Austria,Female,31,Free,0.0
7582,2023-05-19T00:00:00.000000,Netherlands,Male,35,Basic,2.99
7583,2023-12-20T00:00:00.000000,Germany,Female,31,Free,0.0
7584,2023-03-29T00:00:00.000000,Spain,Male,29,Premium,5.99
7585,2023-09-29T00:00:00.000000,Germany,Male,38,Free,0.0
7586,2023-01-15T00:00:00.000000,Austria,Female,36,Free,0.0
7587,2023-07-27T00:00:00.000000,Germany,Female,26,Basic,2.99
7588,2023-11-03T00:00:00.000000,Austria,Male,26,Basic,2.99
7589,2023-09-03T00:00:00.000000,Netherlands,Female,40,Basic,2.99
7590,2023-09-23T00:00:00.000000,Spain,Female,45,Free,0.0
7591,2023-10-26T00:00:00.000000,Netherlands,Male,26,Basic,2.99
7592,2023-05-22T00:00:00.000000,Austria,Male,48,Free,0.0
7593,2023-05-23T00:00:00.000000,Netherlands,Male,47,Free,0.0
7594,2023-10-19T00:00:00.000000,Germany,Female,41,Free,0.0
7595,2023-05-16T00:00:00.000000,Germany,Female,52,Free,0.0
7596,2023-09-15T00:00:00.000000,Austria,Male,30,Free,0.0
7597,2023-12-21T00:00:00.000000,France,Female,53,Free,0.0
7598,2023-08-21T00:00:00.000000,Spain,Male,31,Free,0.0
7599,2023-04-13T00:00:00.000000,Austria,Male,22,Basic,2.99
7600,2023-10-07T00:00:00.000000,France,Non-Binary,38,Free,0.0
7601,2023-11-23T00:00:00.000000,France,Male,31,Premium,5.99
7602,2023-07-26T00:00:00.000000,Spain,Female,49,Premium,5.99
7603,2023-05-04T00:00:00.000000,Germany,Male,48,Free,0.0
7604,2023-11-20T00:00:00.000000,Austria,Female,43,Free,0.0
